PACID,GroupPACID
4880873900,6002729175
143407155,6002729175
648338111,6002729175
5193765295,6002729175
5799846556,6002729175
9234314055,6002729175
2163406547,6002729175
5193960284,6002729175
42379547,6002729175
2365458437,6002729175
8224090758,6002729175
5092978601,6002729175
3779635321,6002729175
8628097607,6002729175
4587722947,6002729175
9739076936,6002729175
9931231768,6002729175
8325177496,6002729175
5991992752,6002729175
9739332453,6002729175
9032242086,6002729175
4981832292,6002729175
8628149101,6002729175
7012005614,6002729175
5991741142,6002729175
6305937087,6002729175
7810169190,6002729175
1456411438,6002729175
4688631773,6002729175
345387429,6002729175
5294867487,6002729175
6709103591,6002729175
1153573878,6002729175
5496803876,6002729175
1456314541,6002729175
6608768767,6002729175
2062576093,6002729175
7719159029,6002729175
7214988617,6002729175
2264471986,6002729175
2769538123,6002729175
1850424136,6002729175
2567594393,6002729175
8224162862,6002729175
4284767567,6002729175
3870765100,6002729175
7012155914,6002729175
3678561354,6002729175
1658433941,6002729175
8325265754,6002729175
3779616222,6002729175
8628260585,6002729175
2466601109,6002729175
9234279365,6002729175
2961705132,6002729175
7113228487,6002729175
1153452289,6002729175
4082635370,6002729175
446289854,6002729175
1850383456,6002729175
5698736122,6002729175
345304721,6002729175
4789870247,6002729175
6709932197,6002729175
9638345283,6002729175
5294898854,6002729175
1153463922,6002729175
8022266782,6002729175
9830386077,6002729175
9537269329,6002729175
7416970306,6002729175
5193701183,6002729175
1355401993,6002729175
7416016076,6002729175
7911173000,6002729175
6406932490,6002729175
5991741142,6002729175
6608096631,6002729175
7810012580,6002729175
3375509631,6002729175
7012076979,6002729175
6901869924,6002729175
5799746244,6002729175
6406823566,6002729175
2264460971,6002729175
7113077694,6002729175
2769668284,6002729175
9234350216,6002729175
2163447517,6002729175
244429645,6002729175
6002975216,6002729175
7810155389,6002729175
446207013,6002729175
3476613340,6002729175
7315261427,6002729175
5294732335,6002729175
2163510793,6002729175
4789631656,6002729175
5395061634,6002729175
3779771662,6002729175
4183807050,6002729175
7315994563,6002729175
6709917693,6002729175
2163746389,6002729175
5799908406,6002729175
4688867625,6002729175
8123150299,6002729175
6204992282,6002729175
9638130131,6002729175
1850455965,6002729175
4486669017,6002729175
8628242468,6002729175
7214974690,6002729175
8628294501,6002729175
3577623008,6002729175
9133153646,6002729175
2668494097,6002729175
1052367604,6002729175
1557495371,6002729175
7517195746,6002729175
9032186184,6002729175
9335322361,6002729175
5294910410,6002729175
2860575826,6002729175
8022291087,6002729175
2668511874,6002729175
8224219506,6002729175
6709989536,6002729175
8325231202,6002729175
345270906,6002729175
1850543331,6002729175
3870597263,6002729175
6901998889,6002729175
6800081928,6002729175
9335168400,6002729175
2163583063,6002729175
5698875615,6002729175
2567510944,6002729175
3577736586,6002729175
2567535917,6002729175
5799746244,6002729175
1254497555,6002729175
2769549658,6002729175
9537223748,6002729175
7416044094,6002729175
8022290634,6002729175
6002865185,6002729175
446315378,6002729175
3173596509,6002729175
3971604661,6002729175
1658366026,6002729175
1254499452,6002729175
9830229848,6002729175
9830142256,6002729175
9931261609,6002729175
3577540251,6002729175
9638112733,6002729175
8224261284,6002729175
3971540303,6002729175
6709917230,6002729175
7719949155,6002729175
8022299577,6002729175
2567534225,6002729175
2668521436,6002729175
8628031366,6002729175
1052359494,6002729175
3173685864,6002729175
3274667878,6002729175
4486841038,6002729175
6406938976,6002729175
8628104650,6002729175
4789621194,6002729175
9931393055,6002729175
4688717879,6002729175
6204991631,6002729175
2769454925,6002729175
2769707710,6002729175
8123067410,6002729175
1557491404,6002729175
143545046,6002729175
3678637808,6002729175
6305908427,6002729175
547346850,6002729175
7416103700,6002729175
8325101702,6002729175
6103087150,6002729175
4385813047,6002729175
2365463783,6002729175
7810943438,6002729175
2860540580,6002729175
3971631680,6002729175
7012061765,6002729175
3577641976,6002729175
3577711936,6002729175
9931348034,6002729175
9032279591,6002729175
5496935785,6002729175
3870655798,6002729175
3971733189,6002729175
2860524568,6002729175
9133280019,6002729175
9830316868,6002729175
8628968252,6002729175
547579443,6002729175
7113087529,6002729175
7113016247,6002729175
3072778356,6002729175
3274508528,6002729175
9335180157,6002729175
2668654369,6002729175
6002864824,6002729175
345565305,6002729175
7113059528,6002729175
2769430560,6002729175
4789619537,6002729175
8729085337,6002729175
3274423579,6002729175
4082744149,6002729175
4688725112,6002729175
2668776204,6002729175
9739250226,6002729175
2062582885,6002729175
7810027471,6002729175
4284604687,6002729175
9638238488,6002729175
941499248,6002729175
8921297144,6002729175
7618035007,6002729175
6507994506,6002729175
3678594835,6002729175
2668652413,6002729175
6103149703,6002729175
1254499452,6002729175
3274727524,6002729175
3476865775,6002729175
1658467436,6002729175
8224289996,6002729175
7416119912,6002729175
4981745445,6002729175
345311429,6002729175
4688706138,6002729175
9032437900,6002729175
8921160722,6002729175
2567655442,6002729175
6002084670,6002729175
648312777,6002729175
2365752730,6002729175
6800964271,6002729175
4880612258,6002729175
5597993915,6002729175
4284853599,6002729175
7911925649,6002729175
4385776350,6002729175
5799091203,6002729175
6709922180,6002729175
7315950615,6002729175
2163508441,6002729175
7416191523,6002729175
1355528092,6002729175
6709939747,6002729175
3274662242,6002729175
1951334630,6002729175
941519714,6002729175
2860571239,6002729175
5991854515,6002729175
8820084593,6002729175
5991863698,6002729175
9234028218,6002729175
3971790023,6002729175
3678732211,6002729175
9234261710,6002729175
1052533049,6002729175
7618291857,6002729175
7315001658,6002729175
547394736,6002729175
1759481740,6002729175
7719940170,6002729175
8921046624,6002729175
1658320924,6002729175
8729140447,6002729175
5395815096,6002729175
1759289358,6002729175
4688853039,6002729175
4486628054,6002729175
1759368624,6002729175
2466629134,6002729175
3971649229,6002729175
8820075039,6002729175
5496915589,6002729175
9335212604,6002729175
1456548866,6002729175
7618007279,6002729175
9234298993,6002729175
2163591447,6002729175
1557429230,6002729175
7911039045,6002729175
5092782672,6002729175
3577759455,6002729175
5799847166,6002729175
6103985890,6002729175
7810940822,6002729175
3476589219,6002729175
3870788284,6002729175
2466580899,6002729175
2567408875,6002729175
2668537283,6002729175
5991841520,6002729175
2264740711,6002729175
7416015557,6002729175
8224930797,6002729175
6709938236,6002729175
6204992282,6002729175
6507051463,6002729175
5193840718,6002729175
2163454117,6002729175
9436287760,6002729175
8426283185,6002729175
2567655442,6002729175
6002969268,6002729175
7315903093,6002729175
3072641729,6002729175
3072756824,6002729175
4284706193,6002729175
3971671546,6002729175
4688576853,6002729175
2860440773,6002729175
9931144979,6002729175
3072561885,6002729175
9335273903,6002729175
4880828268,6002729175
3971647207,6002729175
840232260,6002729175
547393837,6002729175
5193855534,6002729175
5698964682,6002729175
9739246752,6002729175
7810169364,6002729175
1557557550,6002729175
941422273,6002729175
648310649,6002729175
4587797683,6002729175
8921155763,6002729175
1456445949,6002729175
7618162157,6002729175
2466413968,6002729175
244354959,6002729175
1850526435,6002729175
3476878687,6002729175
2668554528,6002729175
3274429774,6002729175
7911954573,6002729175
2668668864,6002729175
9335239672,6002729175
3577737741,6002729175
3274600499,6002729175
9133251697,6002729175
7416144951,6002729175
3173584331,6002729175
8426005687,6002729175
840442307,6002729175
7214164045,6002729175
7618995945,6002729175
4486843885,6002729175
1052463478,6002729175
7517016546,6002729175
5496838971,6002729175
8123025988,6002729175
6204028152,6002729175
2062667736,6002729175
244234797,6002729175
3173681061,6002729175
1254311210,6002729175
9032378237,6002729175
4385701523,6002729175
1850616715,6002729175
2668554411,6002729175
1355309048,6002729175
9830222546,6002729175
7618901174,6002729175
5597951624,6002729175
8224124151,6002729175
7315062817,6002729175
5294779278,6002729175
244458388,6002729175
9436283942,6002729175
5395888697,6002729175
2365769957,6002729175
5092736413,6002729175
6709834682,6002729175
648493478,6002729175
7113070715,6002729175
2769441161,6002729175
1759555105,6002729175
6305027913,6002729175
8921248923,6002729175
8224044086,6002729175
4880749308,6002729175
2365520582,6002729175
4688739675,6002729175
1052477536,6002729175
3870741572,6002729175
7416264023,6002729175
2567588940,6002729175
8325936792,6002729175
7517183320,6002729175
2062686827,6002729175
6103803945,6002729175
5294876678,6002729175
1254326424,6002729175
7214097245,6002729175
244278661,6002729175
1254554033,6002729175
3678608783,6002729175
42216699,6002729175
8123158540,6002729175
8628031366,6002729175
6305897984,6002729175
4183602428,6002729175
9335329739,6002729175
9931271889,6002729175
9335285519,6002729175
3577630722,6002729175
2769439165,6002729175
3476861535,6002729175
4789739848,6002729175
2668635715,6002729175
9032303995,6002729175
6103801543,6002729175
4385832120,6002729175
6002864857,6002729175
6709195217,6002729175
9830124775,6002729175
8527247725,6002729175
9335212604,6002729175
2769448240,6002729175
547384778,6002729175
3476517301,6002729175
1456412105,6002729175
4981836251,6002729175
345479853,6002729175
6608936349,6002729175
6507907128,6002729175
42265316,6002729175
5395994271,6002729175
7214129014,6002729175
5294757878,6002729175
8426371766,6002729175
5698842334,6002729175
1456404276,6002729175
7911967732,6002729175
2860450194,6002729175
547394512,6002729175
5698814143,6002729175
8628209384,6002729175
7517037518,6002729175
5294910410,6002729175
1254649262,6002729175
7618158353,6002729175
446240774,6002729175
6608924212,6002729175
4981639580,6002729175
6800928490,6002729175
6800858853,6002729175
8426244377,6002729175
345372439,6002729175
3577736586,6002729175
3476614728,6002729175
547575979,6002729175
1153361746,6002729175
5294043105,6002729175
1254401847,6002729175
1052577764,6002729175
7517277239,6002729175
4981594421,6002729175
2365574951,6002729175
9931230430,6002729175
1850541640,6002729175
3173751682,6002729175
345245536,6002729175
3072799592,6002729175
8426370297,6002729175
7416109186,6002729175
4587815766,6002729175
3971685348,6002729175
9032170626,6002729175
3971649542,6002729175
7911023098,6002729175
9234350216,6002729175
7517038045,6002729175
7113095779,6002729175
8022046176,6002729175
9133014749,6002729175
2961673199,6002729175
648379552,6002729175
8820253909,6002729175
5092855981,6002729175
6608191648,6002729175
345393930,6002729175
1456591296,6002729175
6002990538,6002729175
1153411327,6002729175
2567656549,6002729175
2163692310,6002729175
143384271,6002729175
9830227446,6002729175
446447007,6002729175
2567656705,6002729175
6507759636,6002729175
6709939747,6002729175
9830298975,6002729175
6901068410,6002729175
648429761,6002729175
42449126,6002729175
547324691,6002729175
2466461561,6002729175
3274677646,6002729175
3476612136,6002729175
4880726660,6002729175
9931003274,6002729175
9335322361,6002729175
6305982521,6002729175
8123159043,6002729175
9739334673,6002729175
6901122860,6002729175
3476506494,6002729175
2769656453,6002729175
1850425596,6002729175
6204845795,6002729175
2567507460,6002729175
8325107824,6002729175
9032308572,6002729175
4880853787,6002729175
1951315118,6002729175
6002909181,6002729175
8527182914,6002729175
9537478052,6002729175
2163470048,6002729175
7719043991,6002729175
3072820851,6002729175
1456458108,6002729175
6204966112,6002729175
6305990151,6002729175
8921131707,6002729175
2466496237,6002729175
1153408828,6002729175
749241438,6002729175
1153337324,6002729175
7911902606,6002729175
547394561,6002729175
3870626476,6002729175
3375705544,6002729175
1850443847,6002729175
6305164039,6002729175
8123159043,6002729175
2264564988,6002729175
749341527,6002729175
2961699640,6002729175
5991865958,6002729175
1456327964,6002729175
143498543,6002729175
2062686827,6002729175
2769411289,6002729175
1658569157,6002729175
3173682622,6002729175
3678633609,6002729175
9537263421,6002729175
9133257470,6002729175
9931262045,6002729175
6103849294,6002729175
1759509052,6002729175
8820176142,6002729175
4880906205,6002729175
840232849,6002729175
6204932205,6002729175
648236026,6002729175
5698713444,6002729175
1951315118,6002729175
840447595,6002729175
6305038597,6002729175
42207359,6002729175
1052596376,6002729175
4880640937,6002729175
749281392,6002729175
8224208293,6002729175
1254373459,6002729175
4183781206,6002729175
6103075478,6002729175
749348837,6002729175
7810088473,6002729175
4880727403,6002729175
4587624820,6002729175
1254499452,6002729175
9335133651,6002729175
1557319332,6002729175
42305971,6002729175
6002947421,6002729175
3274603238,6002729175
4486674793,6002729175
6901058676,6002729175
5395997431,6002729175
7416011499,6002729175
3173669835,6002729175
8224287719,6002729175
1951448133,6002729175
2668485012,6002729175
2567591332,6002729175
5294914511,6002729175
4981769650,6002729175
1951433077,6002729175
3971740770,6002729175
6800912742,6002729175
6103003884,6002729175
7911038799,6002729175
1456505551,6002729175
840336558,6002729175
244391118,6002729175
8628131687,6002729175
7911177340,6002729175
2961627864,6002729175
1456546522,6002729175
1557682564,6002729175
8123083409,6002729175
9436192721,6002729175
7810034303,6002729175
8628097607,6002729175
7810947157,6002729175
8820158306,6002729175
6608947197,6002729175
3678720224,6002729175
6305990151,6002729175
3971726076,6002729175
8022110063,6002729175
7810039294,6002729175
8325170871,6002729175
9931175783,6002729175
9931393139,6002729175
4385836931,6002729175
1153380993,6002729175
7113059320,6002729175
5395791958,6002729175
446429450,6002729175
345432126,6002729175
8527293661,6002729175
9234385873,6002729175
2466411350,6002729175
9931393055,6002729175
3173610854,6002729175
42277147,6002729175
2860638111,6002729175
1153416862,6002729175
446562086,6002729175
7618149220,6002729175
941248272,6002729175
7911967732,6002729175
6901072248,6002729175
7416028949,6002729175
5597812032,6002729175
2567543010,6002729175
5799903597,6002729175
9638236789,6002729175
3375540669,6002729175
5991992984,6002729175
8729148507,6002729175
9931231073,6002729175
2668776204,6002729175
5193856540,6002729175
9436464047,6002729175
4789876483,6002729175
4486964186,6002729175
1658569256,6002729175
8921248923,6002729175
9133298789,6002729175
4981892627,6002729175
5698960508,6002729175
6507017795,6002729175
648302224,6002729175
2769454925,6002729175
3971540303,6002729175
3375623036,6002729175
5991874059,6002729175
7618934076,6002729175
4183748551,6002729175
1254489982,6002729175
1850543331,6002729175
6103721527,6002729175
7214108075,6002729175
7618290669,6002729175
5193773182,6002729175
3870486400,6002729175
749405637,6002729175
2567446800,6002729175
1759576200,6002729175
5294890497,6002729175
3072666353,6002729175
446146492,6002729175
7618292566,6002729175
3678541885,6002729175
244286904,6002729175
9436203197,6002729175
1355466756,6002729175
1355566761,6002729175
6103861422,6002729175
8527239490,6002729175
749341576,6002729175
3274421540,6002729175
7416924352,6002729175
8426079724,6002729175
4789772856,6002729175
2264587617,6002729175
345206637,6002729175
5092877902,6002729175
4880668722,6002729175
8224353784,6002729175
1052369873,6002729175
9537292628,6002729175
8224164892,6002729175
2264525195,6002729175
3072601392,6002729175
4284804998,6002729175
3072702307,6002729175
5991837676,6002729175
1658386958,6002729175
2062456932,6002729175
3072548619,6002729175
9638278898,6002729175
4789780792,6002729175
1153414016,6002729175
9133125156,6002729175
5294762357,6002729175
5799733507,6002729175
8729037825,6002729175
6002034600,6002729175
8628097607,6002729175
6002008794,6002729175
3971774902,6002729175
7810057452,6002729175
8729102389,6002729175
3678740586,6002729175
8325108475,6002729175
6709917693,6002729175
2567446800,6002729175
8426014796,6002729175
8921297276,6002729175
3971686478,6002729175
6103969936,6002729175
5597880567,6002729175
7113029455,6002729175
2567596604,6002729175
5496944639,6002729175
9638219835,6002729175
4284677931,6002729175
5092877902,6002729175
8921030206,6002729175
244422590,6002729175
7214974690,6002729175
4587827597,6002729175
1456445949,6002729175
1153226584,6002729175
648422790,6002729175
6204015639,6002729175
345344966,6002729175
7315078466,6002729175
6608055058,6002729175
3870781628,6002729175
2668522996,6002729175
2062479165,6002729175
8820139231,6002729175
547235368,6002729175
6608003439,6002729175
2365501723,6002729175
1254550197,6002729175
6305904533,6002729175
5597901298,6002729175
7810169240,6002729175
4486628054,6002729175
9739301581,6002729175
4082651419,6002729175
3971631680,6002729175
9931175783,6002729175
7214068618,6002729175
2769439165,6002729175
3678880994,6002729175
8729208004,6002729175
5294805859,6002729175
3476621798,6002729175
7416180963,6002729175
7719019306,6002729175
244360121,6002729175
9032274659,6002729175
648326082,6002729175
5294923892,6002729175
3678744380,6002729175
3274600424,6002729175
8729118146,6002729175
5597802322,6002729175
840258570,6002729175
4587571252,6002729175
6204913387,6002729175
7719173558,6002729175
8224088398,6002729175
9436468543,6002729175
7416191523,6002729175
3072613900,6002729175
9739125196,6002729175
7810028677,6002729175
7012079601,6002729175
6305987744,6002729175
3072650811,6002729175
7810973930,6002729175
1850430554,6002729175
9234294174,6002729175
6406940923,6002729175
3870653330,6002729175
6305023029,6002729175
9436192721,6002729175
6608068820,6002729175
3476588054,6002729175
4486701885,6002729175
4486847258,6002729175
4981766938,6002729175
2365598034,6002729175
7012106982,6002729175
4486893708,6002729175
5395712681,6002729175
9830252469,6002729175
3375523756,6002729175
7113182346,6002729175
3476612706,6002729175
6800074055,6002729175
42203861,6002729175
5991993743,6002729175
1355440512,6002729175
7113080870,6002729175
1254498355,6002729175
9739242678,6002729175
6305986142,6002729175
8426056714,6002729175
4587794144,6002729175
8325162316,6002729175
3577595016,6002729175
4981871977,6002729175
3971656349,6002729175
6406919935,6002729175
5799085403,6002729175
8022180322,6002729175
8022158880,6002729175
4981755998,6002729175
2062567829,6002729175
9739323395,6002729175
3476712134,6002729175
3678740586,6002729175
2961690326,6002729175
4688735582,6002729175
9032425095,6002729175
6204977507,6002729175
9133135874,6002729175
4486895208,6002729175
648217075,6002729175
9436298312,6002729175
941368286,6002729175
4486770872,6002729175
6406885433,6002729175
3072613579,6002729175
3173651643,6002729175
749590347,6002729175
7416004486,6002729175
9234102047,6002729175
2567543010,6002729175
3870549496,6002729175
1052404720,6002729175
1456485093,6002729175
1557541315,6002729175
5698812550,6002729175
9133378615,6002729175
4587612791,6002729175
941257356,6002729175
7214156983,6002729175
5193033322,6002729175
2769567981,6002729175
6406823582,6002729175
2668502998,6002729175
2567527260,6002729175
4789718388,6002729175
7911170527,6002729175
3476513904,6002729175
42203861,6002729175
1052397981,6002729175
2365485737,6002729175
2567454853,6002729175
5597824508,6002729175
2668404088,6002729175
244128510,6002729175
5890975676,6002729175
5597726851,6002729175
446230452,6002729175
3072786318,6002729175
3173686375,6002729175
1951295914,6002729175
3274707716,6002729175
4880778851,6002729175
6507040110,6002729175
1850583493,6002729175
5698723401,6002729175
2365572914,6002729175
4880842905,6002729175
6305030651,6002729175
9537147111,6002729175
7911065370,6002729175
5294883336,6002729175
5395888697,6002729175
2567507460,6002729175
1759548647,6002729175
4183855893,6002729175
2769541747,6002729175
6800928953,6002729175
2567655442,6002729175
6103950811,6002729175
9931392834,6002729175
3072529148,6002729175
1658418264,6002729175
1557511854,6002729175
1557429230,6002729175
8729140447,6002729175
4880689033,6002729175
1951459551,6002729175
5597710061,6002729175
3779775481,6002729175
4789831041,6002729175
1658560644,6002729175
6305992595,6002729175
4486823911,6002729175
3577627447,6002729175
9537485495,6002729175
1052477536,6002729175
1951498039,6002729175
345296992,6002729175
3476501297,6002729175
7618162595,6002729175
3779638317,6002729175
1951335447,6002729175
2567521388,6002729175
941339709,6002729175
749351724,6002729175
1658433024,6002729175
5597089243,6002729175
7810918620,6002729175
648236026,6002729175
6406898527,6002729175
2062661101,6002729175
2769542711,6002729175
2466495932,6002729175
7012047632,6002729175
7315000130,6002729175
3476691072,6002729175
4981765005,6002729175
3577600931,6002729175
5890851372,6002729175
7012047632,6002729175
2961699640,6002729175
143490524,6002729175
3375590532,6002729175
6901879527,6002729175
7315044807,6002729175
4789833591,6002729175
8426091281,6002729175
42379315,6002729175
1658509294,6002729175
5294896783,6002729175
4284819137,6002729175
2567594682,6002729175
3971511239,6002729175
3678608783,6002729175
4082890108,6002729175
7719045533,6002729175
2365589124,6002729175
4486847753,6002729175
5193911048,6002729175
4789661174,6002729175
6002074432,6002729175
2860556651,6002729175
6901095942,6002729175
5294757878,6002729175
4385774934,6002729175
7416011499,6002729175
1951294578,6002729175
3072673110,6002729175
547261075,6002729175
2860795317,6002729175
648401083,6002729175
5496927030,6002729175
8224253422,6002729175
4486698131,6002729175
2567658750,6002729175
5496061533,6002729175
6800065228,6002729175
1759375082,6002729175
9830133594,6002729175
2567406572,6002729175
840369237,6002729175
8224012729,6002729175
8022200443,6002729175
6507040110,6002729175
4183893290,6002729175
244548881,6002729175
5395735641,6002729175
7416017363,6002729175
8527129360,6002729175
9436321387,6002729175
840488128,6002729175
7012960966,6002729175
5294915906,6002729175
9830158237,6002729175
1759300940,6002729175
1153480355,6002729175
1456509843,6002729175
1153491840,6002729175
5799933305,6002729175
143450007,6002729175
9436321387,6002729175
5597937730,6002729175
4284601386,6002729175
5890694129,6002729175
6305870460,6002729175
2961431374,6002729175
7012048564,6002729175
7719018878,6002729175
2668669730,6002729175
3779648068,6002729175
6002976826,6002729175
3476677857,6002729175
4183639784,6002729175
1254649262,6002729175
9436104023,6002729175
5991875874,6002729175
345371175,6002729175
5991888653,6002729175
6901799535,6002729175
9032279591,6002729175
8628045606,6002729175
4981870250,6002729175
2062471469,6002729175
7012225824,6002729175
7416844840,6002729175
7810176641,6002729175
2860565371,6002729175
7517921208,6002729175
6507035011,6002729175
244555993,6002729175
7911067608,6002729175
9638234586,6002729175
2668651076,6002729175
9436204195,6002729175
5799857710,6002729175
3476729021,6002729175
6608819321,6002729175
9032362397,6002729175
3173694551,6002729175
7214078120,6002729175
244316693,6002729175
3274667316,6002729175
7012075567,6002729175
7416181524,6002729175
1456404276,6002729175
2961715545,6002729175
6204896244,6002729175
1355329087,6002729175
1052598265,6002729175
2668798117,6002729175
6002975216,6002729175
8628045606,6002729175
6709937337,6002729175
8325101702,6002729175
7416131149,6002729175
4385891068,6002729175
941349583,6002729175
345414504,6002729175
8224226857,6002729175
1254404890,6002729175
9335129907,6002729175
4981891272,6002729175
7416918909,6002729175
1456309509,6002729175
8325233208,6002729175
8426242140,6002729175
5294044806,6002729175
4688733389,6002729175
7618157892,6002729175
42480766,6002729175
9830310044,6002729175
9234023409,6002729175
446427058,6002729175
8224175617,6002729175
7214976257,6002729175
4981757820,6002729175
5698805224,6002729175
446574198,6002729175
3971666421,6002729175
7315025871,6002729175
2961477658,6002729175
9638246630,6002729175
4385792654,6002729175
4183868029,6002729175
4284767567,6002729175
244402741,6002729175
1052481223,6002729175
5799744538,6002729175
1850562703,6002729175
6103721527,6002729175
5991778508,6002729175
7618126764,6002729175
143383976,6002729175
5395896138,6002729175
3971649229,6002729175
3375528102,6002729175
5092707687,6002729175
8022174721,6002729175
5092737189,6002729175
4284768227,6002729175
6709836711,6002729175
3971643800,6002729175
6507926409,6002729175
1658553151,6002729175
6204017148,6002729175
941212591,6002729175
6305908427,6002729175
5395888697,6002729175
3072679562,6002729175
547369217,6002729175
2365573441,6002729175
3577737741,6002729175
3577693498,6002729175
2769410646,6002729175
4486895208,6002729175
4880726660,6002729175
9234301979,6002729175
7618296815,6002729175
2567493463,6002729175
9931268703,6002729175
5294632899,6002729175
7810959236,6002729175
7911067889,6002729175
941234967,6002729175
941257356,6002729175
3678751567,6002729175
6305855685,6002729175
3476875808,6002729175
1254410723,6002729175
5193872067,6002729175
3971663196,6002729175
5597827287,6002729175
446221907,6002729175
840358040,6002729175
6709193030,6002729175
9133168487,6002729175
9739374950,6002729175
1759548647,6002729175
446399851,6002729175
5890871222,6002729175
5395705750,6002729175
4688734221,6002729175
3577695329,6002729175
6002122629,6002729175
3072638709,6002729175
8325218837,6002729175
2466647409,6002729175
5799782439,6002729175
4587797683,6002729175
8628263399,6002729175
4385692193,6002729175
2961674387,6002729175
8224226857,6002729175
7113948605,6002729175
1557505765,6002729175
4789621194,6002729175
9436313426,6002729175
9931261237,6002729175
4486747466,6002729175
2466547906,6002729175
4880726660,6002729175
2961652342,6002729175
9638204589,6002729175
6103877824,6002729175
5597880278,6002729175
3779654777,6002729175
2961652342,6002729175
9436295714,6002729175
6406881887,6002729175
3678769171,6002729175
143380055,6002729175
5395860001,6002729175
6103710165,6002729175
3577737121,6002729175
4082808894,6002729175
9638487820,6002729175
6204066954,6002729175
4587852942,6002729175
7810894003,6002729175
749454296,6002729175
4385707082,6002729175
547331522,6002729175
9234298696,6002729175
7618152265,6002729175
1052480605,6002729175
2365574951,6002729175
8325935042,6002729175
6709943988,6002729175
2961437462,6002729175
1355529041,6002729175
3072702307,6002729175
5890742076,6002729175
4284766023,6002729175
1759443112,6002729175
244412864,6002729175
5799972824,6002729175
1254498355,6002729175
2860535051,6002729175
1759502016,6002729175
2365573607,6002729175
4082670518,6002729175
1254497852,6002729175
547173098,6002729175
1254490758,6002729175
9436128949,6002729175
5597994996,6002729175
2062546195,6002729175
7810168267,6002729175
4082886676,6002729175
7113080870,6002729175
8820145964,6002729175
42257461,6002729175
547431256,6002729175
6204964182,6002729175
4587612791,6002729175
7911978580,6002729175
4385832989,6002729175
4880842905,6002729175
2567491764,6002729175
9032287545,6002729175
7517037518,6002729175
5395779573,6002729175
4880678515,6002729175
4981637576,6002729175
2466677851,6002729175
9537233473,6002729175
1759504194,6002729175
2961697867,6002729175
1951359793,6002729175
6002841715,6002729175
7911923503,6002729175
840267357,6002729175
9436468543,6002729175
4688893738,6002729175
8628970605,6002729175
3971780198,6002729175
1456591296,6002729175
4981650645,6002729175
5991954976,6002729175
1951433671,6002729175
3072532282,6002729175
345370961,6002729175
2668776204,6002729175
5395860027,6002729175
2163617077,6002729175
3173755543,6002729175
4486793569,6002729175
8628004231,6002729175
8022101096,6002729175
2567404684,6002729175
5092873620,6002729175
8921289364,6002729175
1456304492,6002729175
2961552120,6002729175
8325230535,6002729175
4789817339,6002729175
9537285366,6002729175
9537358213,6002729175
749227700,6002729175
2769506047,6002729175
2668657644,6002729175
6406026509,6002729175
2062546872,6002729175
6103002407,6002729175
7618126525,6002729175
547268419,6002729175
8820120470,6002729175
7719984640,6002729175
5597811950,6002729175
42334815,6002729175
2466635420,6002729175
2860686532,6002729175
2062438880,6002729175
1254386964,6002729175
6406863315,6002729175
2466559539,6002729175
5698834901,6002729175
1052471026,6002729175
6406992528,6002729175
8426189721,6002729175
4587964572,6002729175
4385672252,6002729175
9234285982,6002729175
2466411350,6002729175
1254497852,6002729175
8022050814,6002729175
749281392,6002729175
2769701333,6002729175
9537229109,6002729175
5890850416,6002729175
3072571090,6002729175
5890863724,6002729175
941326326,6002729175
749256659,6002729175
3375603491,6002729175
5294758611,6002729175
7214115294,6002729175
3678633476,6002729175
3375625643,6002729175
2163693854,6002729175
5799824504,6002729175
1456509843,6002729175
4688735905,6002729175
8123214301,6002729175
1850293630,6002729175
6103908272,6002729175
2668369877,6002729175
2769674969,6002729175
6305977521,6002729175
3173566437,6002729175
6507933769,6002729175
9537233473,6002729175
3375609365,6002729175
8022244615,6002729175
6103999842,6002729175
6103962477,6002729175
4082744800,6002729175
941280804,6002729175
7618152265,6002729175
6800068990,6002729175
1759458706,6002729175
6103965645,6002729175
7416904974,6002729175
3476501297,6002729175
6406881887,6002729175
9335133651,6002729175
8527115948,6002729175
9032246764,6002729175
3678749785,6002729175
2668429234,6002729175
4183699705,6002729175
9335127489,6002729175
8729270327,6002729175
3375581994,6002729175
9133368970,6002729175
749222958,6002729175
9830388719,6002729175
9537340179,6002729175
4183699705,6002729175
9335325000,6002729175
3971563701,6002729175
9638207160,6002729175
4688733090,6002729175
8123001930,6002729175
8426186776,6002729175
8729149927,6002729175
9032425095,6002729175
2466513296,6002729175
2567771314,6002729175
6103965645,6002729175
5294896783,6002729175
7719011147,6002729175
3274729470,6002729175
345438891,6002729175
2668446980,6002729175
4385781665,6002729175
1557682564,6002729175
1456429760,6002729175
4183630072,6002729175
8224025572,6002729175
8325265754,6002729175
42225625,6002729175
2860562568,6002729175
3870569734,6002729175
4486728227,6002729175
5294038642,6002729175
8820158306,6002729175
4880843341,6002729175
9638306798,6002729175
3173681756,6002729175
3476797598,6002729175
3870617681,6002729175
6800950437,6002729175
3678732211,6002729175
1456309509,6002729175
1951294578,6002729175
4183862121,6002729175
3274727524,6002729175
9234447111,6002729175
446480867,6002729175
9537310313,6002729175
9234297607,6002729175
6305976655,6002729175
1153578737,6002729175
1850353384,6002729175
3375677941,6002729175
840206801,6002729175
4284606245,6002729175
8224252119,6002729175
648459297,6002729175
3173751682,6002729175
1153558796,6002729175
2567498512,6002729175
5991952871,6002729175
